"","Product.Name","Rating","Reviews"
"397443","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",2,"I bought the Sony Xperia Z5 compact and so far it's been a terrific phone. I love this phone so much because it has a long battery life, Android marshmellow, and good camera but let me tell you about the cons.Cons: my number 1 reason why I HATE this phone is the fingerprint lock. My friends saw some private pictures of my girlfriend and I., I was harassed me. it's suppose to be under my fingerprint and my friends can access itSecond: I got in a car rekt after the beach and my phone was dead. It Cannot charge in ANY car. I tried to use multiple chargersThird: I get made fun of cause this phone apparently looks old"
"397444","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",4,"it was set in Chinese language, was a challenge to turn it to english. But other than that, it works and looks great"
"397445","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",4,"Good phone, just a little small for me, and the camera is a little slow to wake, things like battery life and general performance are great though, if you need something small and powerful you cant go wrong here."
"397446","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"This phone is a hard-to-find size unless you decide to join the dark side and buy Apple. I was looking for a multi function (smart) phone not a tablet that also has a phone. For me, bigger is not better. The phone is fast, has enough storage for most people and also that storage can be expanded by up to 100Gb via SD card. After reading the write-ups, I decided that this was the right one. I then had to decide which model, US or International and which vendor. I chose the international model, E5823 because it was a tad lower price but more importantly has the fingerprint reader (left off of the E5803, US model). There were two other criteria - would Sony honor the warranty in the US? Answer from Sony, yes. It may take a couple more days to process, but no warranty issue. Their service center is in Laredo Texas. Also, I wanted to know where I might have to return the phone if it arrived DOA (it didn't). Some vendors require shipping back to Europe or Hong Kong at a cost of $50-$60. No way on that. I chose to buy from CANGURO through Amazon. They are in Chicago and back the product from there. They answered all of my questions. EXCELLENT seller! There is one issue with the phone and it's a software issue. It was not enough for me to downgrade the rating, but might be an issue for you. After upgrading to Android 6.0, Marshmallow, the FM radio freezes after 15-20 minutes. It sometimes requires re-booting the phone to exit the app. Sony has promised a fix."
"397447","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"Great phone... Arriving at time."
"397448","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",1,"I bought this phone to replace my Z3 Compact.It's an improved version, so it excels the previous one, but has a major bug. The phone randomly shuts down once or twice every day! Just from nothing, freezes and restarts. Quite annoying, it takes ~2 minutes... I ve tried what the support team said i should do, but didn't fix the issue. As i bought it without warranty im sticking with a brand new useless phone. Also, this happened to A LOT of people."
"397449","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"great smartphone, excelent service"
"397450","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",4,"Not very serious with the time delivery, the device it's ok to use in Mex. with Telcel and US with T-mobile"
"397451","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"awesome"
"397452","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"Great phone, feels a bit thicker than my Z1 though."
"397453","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",4,"Overall, this has been a great device. The camera is very laggy, but it seems to be a software issue that Sony is aware of. Hopefully they fix it. Otherwise, solid phone!"
"397454","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"Long story short: this is the phone that finally convinced me to make the jump from Apple's iOS. I had been considering making the jump for some time, but I had yet to find an Android phone that matched the build quality and performance of my iPhone 6S. The z5 Compact finally did convinced me.Pros:+ Same size screen as the iPhone 6S, despite being smaller and lighter.+ Excellent build quality - the phone feels premium, solid and well made. I don't worry about anything breaking if I drop it once or twice.+ Waterproof!+ Very little manufacturer bloatware, especially compared to Samsung or LG. Among other things, this means that future Android updates will hit this phone sooner than many other Android devices.+ I actually most of the bloatware that's included. Sony's launcher is fast and responsive - I'm actually using it instead of the official Google launcher.+ Camera is high quality.+ Better battery life than my iPhone 6s+ Fingerprint scanner+ Plenty of processing power - I haven't yet seen the phone slow down or choke on any app I've thrown at it.Cons:- Cases options for this phone in the U.S. are limited when compared to the dancing plethora of iPhone cases that flood every electronics store, website, gas station and grocery store.- Because this is the international version of the phone, there's no warranty- Because this is the international version of the phone, some apps think I'm in Ireland. I'm sure a simple setting could easily change this, but I haven't yet found it.- Fingerprint scanner doesn't work as well as iPhone 6S (though it's still good). I think this is mainly due to the fact that the scanner is smaller than the iPhone scanner, so it has less to work with.Overall, I've found this phone to be the perfect fit for me. It really hits the sweet spot of combining the power, battery life, screen size and non-bloated OS that I've been looking for."
"397455","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",1,"The phone is good, stable, small. But when my phone cracked, Sony was really competing with five-ply-a$$wipe on the scale of efficient and successful support. Seriously. If you ever expect that you'll need to call Sony to fix something that might have gone wrong, just get a different device and don't look back."
"397456","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"This phone is exactly what I was looking for. More compact so I can actually hold and utilize it with one hand, still water proof for random spills and drops in the pool, and great photos!I had a little trouble at first because I forgot all of the little things one must do to get a network unbranded phone to work. Also, if you don't remove the plastic screen protector that comes on it in the box, it will disrupt your ear proximity sensor.Some things you'll have to check if you want full functionality of your phone will be your SMS service center number, APN access point network for Internet and Lte to work, network settings in general. All of this info is available online, so don't be deterred. It's very easy to just type in a couple of numbers and enjoy your new phone."
"397457","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"If you're looking for a compact phone, this is the one to get. Compact size without sacrificing CPU and other features like most other ""mini"" phones. I am using this on AT&T in the USA.Pros:- Battery life is astounding. I usually go to bed with ~40% battery after a day of use.- Compact size - so awesome. Hate how big most phones are these days, this is the perfect size for me- Fast. ""Flagship"" phone specs but in a compact size.- Fingerprint scanner. Love this. I hate lock screens but I am required to use them for a few apps, and company policy. Fingerprint scanner works pretty well.- Smart lock - nice feature that is new to me. Auto-unlocks the phone based on certain conditions, such as if certain bluetooth devices are connected, by location (while at home for example) and/or other criteria. Makes having a lock screen much less of a pain.- Dedicated camera button, press and hold to power on the phone and open camera, nice for quick photos- Dual front-facing speakers. Very loud, sound is decent, a bit tinny, but that's expected from such a small device.- Great screen, very clear and bright, no complaints there- Did I mention it's tiny?Cons:- Camera is pretty mediocre. I'm not a big camera user but for some this may be a dealbreaker. My 4 year old HTC One M7 took far better pictures.- Now that I've had it several months, the fingerprint scanner is getting a little glitchy. Most of the time a reboot fixes the problem, but usually comes back after a couple days. Definitely annoying.- Case options are pretty limited, and many of them cover the power button therefore disabling the use of the fingerprint scanner.- 720p resolution. Honestly I don't consider this a downside at all, who wants to watch 1080p video on a 4"" screen anyway. But for some, resolution is important.- Personally I don't like the factory dialer. I almost always dial by number and this one pulls up a list of contacts by default and takes an extra tap to get the keypad. Slightly annoying, but easily fixed with 3rd-party dialers in the Play store.- Gorilla Glass. Hotly debated, but this phone doesn't have it. Sony uses their own proprietary tempered glass, supposedly just as scratch-resistant as Gorilla Glass. I've own the phone for 3 months now and have zero scratches, and survived a couple drops."
"397458","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",4,"Nice compact pocket sized phone. A very decent photo camera.Compared to my old Z1 compact, it's much better in every sense and at normal affordable price.The fingerprint opening works mostly ok and is quite useful"
"397459","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",1,"Stay away from this phone.I purchased this phone less than a year ago. From the beginning the phone was a little slow to respond in many ways but I could deal with it. About 3 months ago the camera stopped working entirely. I called customer support and was told to do a soft reset, then hard reset. Neither of those worked.I asked about sending the phone in for repair and was informed that because this model came from Hong Kong, that they could not repair it, it is not covered under warranty, I would have to contact the Hong Kong customer service. I have been back and forth between both Hong Kong and US customer service, both of them just give me the run around and refuse to take responsibility for their faulty product, and will not repair it. After contacting the US customer service again, they advised me to do a software repair. I followed the steps and now my phone is entirely stuck on the beginning intro screen and will not function at all. In other words, right now I paid over $500.00 for a non functioning phone with Sony refusing to fix their faulty product.This phone is a giant lemon, and after dealing with Sonys customer service I will never purchase a Sony product again."
"397460","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"If you want an Android *phone* - not a mini-tablet, something that fits in your hand and doesn't feel like a plate of armor in your front pocket - Sony is now the only game in town (and not in any USA towns...these are imports). I've only owned Nexi before this, but I find Sony's customizations are almost all additive, like glove mode or being able to reboot or screenshot with a click of the power button. Any uninstallable apps you don't like, just disable in Settings.I use mine without a case and with a lanyard (not included, but I bought some silver ones on Amazon for about $5), which adds no bulk, keeps the phone pure but like a case, offers (preventative) protection against drops. Some have complained about the ""lip"" of the outer frame, but I don't find it remotely bothersome in hand and it protects the glass. It's functional - something any great design must be, not just beautiful. I laugh at all the iPhones wearing ugly cases.I have noticed a couple of intermittent software bugs here & there (example: blacks sometimes look gray when waking from sleep and auto-adjust brightness is on) but nothing I can't live with, and Sony has OTA-air shipped both a firmware and a camera update in the month I've owned the phone.Battery life is great, solidly over a day with moderatly heavy screen-on time use and up to two days with Stamina mode enabled.Just buy it. I hope Sony sells enough to make Z5 Compact successors."
"397461","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"Love it. Had the z3 compact for one year and made the upgrade mainly for the fingerprint sensor that, although it's not as good as the one on the iphone 6s, works alright. Also, the camera is a bit better (though the one on the z3 compact was already something amazing) and... what else? overall it looks better, nicer, more premium feel to it ;) I miss magnetic charging though..."
"397462","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"I have bought phone of white color. Excellent design, ideal size, powerful hardware! Only one drawback - at start of some power applications phone is heated. 9,5 points from 10."
"397463","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",4,"Nice Smartphone, excellent service. Great experience."
"397464","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"I love this phone! The size is perfect. It fits in my pocket just fine. The ability to record in 4k is really cool and the quality of the video seems very very nice, even when just played back on the phones display. The display is very sharp and gave me a headache for a day or two but I seem to have adjusted now. Apps load very fast. I am using the At&t nano sim through straight talk and everything is working just fine.The only downside so far is the camera loads fairly slow. My boyfriends iPhone 6 loads the camera and takes six photos by the time this phone loads and takes one. Other than that I am overall pleased with the phone."
"397465","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"I love this phone. Personally, I like my mobile phones to be mobile. I don't want to look like I'm talking to a graphing calculator. It's fast, has a great camera, and fits in all my pockets."
"397466","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",1,"I've had it two months now and it freezes constantly, heats up really hot every single time I use it, even for a few minutes. It also shuts down apps all the time randomly. The battery is suddenly horrible, it drops 10% everytime I use it so it's dead halfway through the day, then it won't charge, and when you finally get it to charge it will charge all night and still not be at 100. I even deleted everything off my phone to make it run better but it did not change anything. Worst phone I've ever had. Don't waste your money."
"397467","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"It is so beautiful a phone with great camera."
"397468","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"great"
"397469","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"the phone is awesome i like it very much and beside the fact that it fit in y pocket, it`s fast and full of surprises the camera is wonderful it is the phone i was looking for."
"397470","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",1,"DO NOT BUY THIS PRODUCTno doubt innovative design and power but it suffers from two major flaws:1) very very buggy software, Sony mobile did a crappy job implementing the Android platform for this device - camera app crashes all the time, and the it looks like the software is not using the hardware properly and ultimately providing sub optimal performance for a device of this class, especially the camera lag and results quality despite the high specs.2) Heat - when i bought this phone i read many reviews saying that the snapdragon 810 inside is hotter but it only noticeable when capturing a 4K video ( which i wouldn't care less about ) . the truth is that the device is always hot, even on standby, even what doing simple operations like texting and browsing through some pictures. the battery seemed to drain relatively quickly. reading from other reviews it looks like Sony has a serious problem with their QA. what a shame from a technology giant such Sony to ship such a beta product.better go with GX S6 edge which is lighter, more powerful and more assurance about the quality and updates the device will receive along the way."
"397471","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",4,"I'm still getting used to it but I have to say, it is a very nice device."
"397472","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"My previous phone was Xperia Z1 and I really loved it so I decided to stick with the brand. I would say that the experience with Z5 is fairly similar - everything is fast and smooth, the camera is nice. This phone apparently came from Hong Kong (or something like this). I had to look at my old phone to figure out how to change the language. In the beginning I was afraid that things won't work properly, but everything has been fine so far (after 2 months of use)"
"397473","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",1,"Worst cellphone I have ever used. It looked cute and worked fine for the first three weeks. And all kinds of problem shows up. After I upgraded the system, I can't access to my cellular data. I found the instruction online and fixed that manually. I can't use my group message at all.Apparently SONY never realized that normal people will group text each other. My music app starts to play by itself out of blue, which gave me couple of embarrassing moments during meetings.Then the screen cracked. Well, that was my fault. I fixed that by spending 170 dollars more on this stupid phone. And then the front camera is broken. Just to make a double down, my text function starts to fail. My screen turned completely black when I am making a phone call.I don't think SONY is even trying to sell their cellphones. I bought it because it's cute. But I can't even use it as a simple cellphone. NEVER ever ever buy this phone."
"397474","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"Ok"
"397475","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (CORAL RED) - International Stock No Warranty",5,"I love this phone, I was a little worried about the overheating reports but phone run cool even after 20 min of FHD recording on my last beach day."
"397476","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"Great phone, I was worried about the phone getting warm, so far no probelm at all (stays cool almost all the time- switching from Iphone).this Compact phone is waterprrof, has an octacore processor...best phone in the market...works great on Tmobile."
"397477","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",1,"I use the cellphone for 5 days. Today I charge the battery for a while, when I get it, it was very overheated. I could not even turn it off for many hours when the battery finished. I would like to talk with the seller."
"397478","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"Great Phone, the UI is the really cool, it feels and look awesome."
"397479","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"If you want an Android *phone* - not a mini-tablet, something that fits in your hand and doesn't feel like a plate of armor in your front pocket - Sony is now the only game in town (and not in any USA towns...these are imports). I've only owned Nexi before this, but I find Sony's customizations are almost all additive, like glove mode or being able to reboot or screenshot with a click of the power button. Any uninstallable apps you don't like, just disable in Settings.I use mine without a case and with a lanyard (not included, but I bought some silver ones on Amazon for about $5), which adds no bulk, keeps the phone pure but like a case, offers (preventative) protection against drops. Some have complained about the ""lip"" of the outer frame, but I don't find it remotely bothersome in hand and it protects the glass. It's functional - something any great design must be, not just beautiful. I laugh at all the iPhones wearing ugly cases.I have noticed a couple of intermittent software bugs here & there (example: blacks sometimes look gray when waking from sleep and auto-adjust brightness is on) but nothing I can't live with, and Sony has OTA-air shipped both a firmware and a camera update in the month I've owned the phone.Battery life is great, solidly over a day with moderatly heavy screen-on time use and up to two days with Stamina mode enabled.Just buy it. I hope Sony sells enough to make Z5 Compact successors."
"397480","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"This is the best phone I have ever had. The main features I was looking for in a new phone were small size and battery life and I don' think it gets any better than the Z5 compact. My previous phone was a Droid Mini because it was the smallest Android phone available on Verizon. I was hesitant to switch from Verizon because I had been with them for a decade, but I have had no problems so far on AT&T and the Z5 Compact performs great and feels great (much better than the plasticky Droid Mini). In terms of battery life I would take the Mini off of the charger at 7am and with light-average usage it would be dead by 4pm. The same routine with the Z5 Compact always shows more than 65% battery remaining at 4pm."
"397481","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",2,"It takes around 5 seconds to open the camera, which is very disappointing. The phone heats up very easily while doing intensive tasks. Size is comfortable to hold but the screen is a little worse than expected because it's 720p only. I returned this phone, but the most disappointing is that it's been three days since the return package arrived at seller but I still don't have my refund back yet."
"397482","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",4,"I've had a z3compact and my only complain is that I kinda like the design of the z3c better than this matte finish and kinda bulky z5c.other than that, fingerprint scanner is really responsive.. works about 80% of the time. battery life feels a bit shorter than my z3c but still manages to go for atleast a day and a half."
"397483","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"When I first held this phone, I had the sudden urge to hum the James Bond theme.The Z5 Compact exudes class. There is no other way to put it. It's hands-down the most premium feeling phone I've held - and that's with it swinging against the big guns such as the S6 Edge, HTC One, and iPhone 6.Cons:-I'm not a huge fan of the frosted back, and think it would have looked better with a normal glass back or just a continuation of the excellent plastic used for the sides. This is largely personal preference though.-The volume rocker is in an extremely awkward position. Unlike the Z3 Compact, you really have to work to use it. Would have been better located above the power button.-It comes in Japanese, and it's very difficult to find the language setting. Pull down the notification bar, then again for settings, click the gear, scroll down to the keyboard, then the top setting.Pros:-The fingerprint sensor/power button is fantastic. It's placed perfectly, works fast, and has just the right feel.-Impeccable fit and finish.-Near stock android.-Design.-Specs.-Camera button, which is sadly a dying feature. The quick-launch ability alone makes it worth having."
"397484","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"There really isn't anything like it available for purchase at this time. This phone is exactly what the iPhone users are hanging onto, a sub 5 inch phone with competitive specs. The 720p resolution is totally fine for the size of the screen. If you feel like it is a big sacrifice, just remember it improves the battery life (up to 2 days). The camera is pretty amazing and the expandable memory (micro sd) is also a breath of fresh air coming from an iPhone. If you want the freedom of Android and a reasonably priced phone (unlike the iPhone), then do not hesitate, BUY IT!"
"397485","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"This phone is exactly what I've been looking for. I have small hands and would like it if it were even smaller, but I can't complain since it's pretty small compared to all the phones available now. I have att and it works great. The screen looks great, it's snappy, and I even like that it's not so thin. Really thin phones are hard to hold and even cramp my hands sometimes. Battery life is about average. Fingerprint sensor works great. Although battery isn't removable, SD and Sim cards are. I really wish Sony success because I'd hate to see this line of phones go away."
"397486","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"The phone is amazing, however, a very crucial part to using this phone was missing when it arrived. In order to use a sim card in this phone you need a little piece of plastic which holds the sim card and acts as a tray that you slide into the sim card slot. this ""sim card tray"" was missing from my phone. I contacted the seller about this and they told me the phone does not come with a sim card tray. The sim card tray is mentioned in the paperwork and I even found several listings to buy them individually online. I had to purchase one separately because the seller was of no help and was completely oblivious of this part's existence."
"397487","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",1,"Phone has screen problem making it almost unusable... No warranty and $400+ down the drain. Very very unhappy."
"397488","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"Works as advertised.I wanted a phone that fit in my hands and pocket as a small person.Being able to text with one hand is a plus for me too."
"397489","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",3,"The phone has been working well so far, but I was disappointed by the thickness which is higher than my previous phone."
"397490","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"Great little phone"
"397491","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"This is awesome deal. Personally I like a compact device. In compact class, this is one of the best smartphone that I ever."
"397492","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"I love my Sony Xperia z5 compact!! It's comparable in size to the iPhone 5c just right for me and having an amazing sound and picture quality is a huge bonus!!!!"
"397493","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"Not recommended to water"
"397494","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"This thing gets hot. I have a smart watch and due to some ultra sensitive touch screen it turns on in my pocket a lot. So two day battery life is totally a joke, Im lucky if i get a full day. I really love this phone and the camera is great but the battery is not as great as they say. side note the fingerprint scanner is about 80% accurate."
"397495","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",1,"Initially everything went well, however, the phone stopped charging in less than 7 months after purchasing from seller. The phone is defective as it should work longer than seven months. I would not recommend seller or phone products given my experience with both seller and/or their products.."
"397496","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"Excellent device, no other words to describe it. Don't think too much, just get it!"
"397497","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"Pros: Looks Size Camera Battery Life Screen quality (PPI) Screen to bezel ratio Front facing speakers Charging speed Multi-color LED notification light User interface Customizable Fingerprint scanner Dedicated camera button Clicky buttons Build qualtiy Water and dust proof Fast and responsive Micro SD card expandable storageCons: Doesn't work with Verizon"
"397498","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"Absolutely love this phone - battery life isn't as long as my Z3C, but I have 1-2 days out of it regularly.Supports QC 2.0, which is pretty awesome. I like the refined waterproofing design.This phone doesn't seem to jump/slide off everything like my Z3C - but I used the Ringke Fusion case for it anyway.The fingerprint unlock is an excellent feature - can be a little problematic, but usually gets it right on the 2nd/3rd try.I have a 200Gb Sandisk MicroSD installed - just about the right amount for Music/Pictures/Maps."
"397499","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",1,"Faulty product. Wifi failed to work, returned immediately."
"397500","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"My cousin loved it"
"397501","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",5,"This is a fantastic phone.Sony did an excellent job with the user environment. It's only a little customised from stock Android and isn't always trying to sell you stuff like a Samsung device. The bloatware isn't too bad either and can be disabled. Sony includes a free service to locate, lock, or wipe your lost phone. Also software to copy over your old data. Very useful.Battery life really is good. My first day, it lasted until night which is quite good doing all of the setup and playing around. Under normal usage I have about 40% left at the end of the day--Wow! STAMINA mode seems really usable too for special times when you need extra battery life.The phone is small and very portable. It's not wafer thin, probably because of a larger battery. I don't find the thickness to be too much. Of course, with the smaller size you get a smaller screen. Is it worth the trade-off? Only you can decide.Performance is fast and flawless, which is unparalleled in a small phone. It doesn't seem to get particularly hot.The screen looks beautiful and the pixel density is plenty.I love the fingerprint sensor! Works great and so conveniently located. It's a shame they couldn't include this feature on the US model. I had Android encrypt the device for security, no problems.Volume control buttons seemed oddly placed at first, but they are out of the way and how often do you use them? Not that much.Camera, although it could be improved, is very usable as a compact camera. Dedicated camera button is very nice. Picture quality good, shutter delay fair.Water and dust sealing should be on EVERY phone. Great how it doesn't have fiddly flaps to cover all the ports.Audio quality is excellent and seems better than my old Samsung phone.No US warranty is unfortunate. If it breaks, I plan to pay for any repairs. I can live with the risk as a trade-off for the fingerprint scanner.Earbuds were included; thank you, Sony.Included charger had the international prong setup and included adapter for US outlets. Works fine, I have other chargers that work just as fine. Sometime I'll probably pick up a Quick Charge 2.0 charger.Overall, a super package! I'm so happy with it."
"397502","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",3,"Although the specs are good on paper, software bugs stop this phone from performing the simplest of tasks correctly.Hardware and build wise this thing is great. Button layout is perfect for one hand use. Bezel space is small, front stereo speakers are cool.Software wise... This phone is a joke. I had low expectations going in but was surprised at how bad it really is. The camera sucks, theres no way to say it's good at anything. Stereo speakers on front aren't same volume so it's a rather odd sound when viewing videos. Luminosity of auto brightness is all over the place, all of the time. And then there's overheating. The 810 in here should have been called dragons breath because it leaves the phone inoperable at times. I haven't shot 4k video or even played games yet and it gets above 170 just browsing the web. Charging the phone gets it to about 140 also.. and if you get a phone call or have to actually touch the phone, you get burned.All in all,if you're not a heavy user or you are coming from an iPhone, you'll probably like it. Otherwise I wouldn't recommend it."
"397503","Sony Xperia Z5 Compact E5823 2GB/32GB 23MP 4.6-inch 4G LTE Factory Unlocked (WHITE) - International Stock No Warranty",2,"display flickers! great cell phone with a great cam and functionality but the screen issue is a major problem that happened 1 month after purchase. I don't recommend to buy this cell.it looks a bit like this [...]"
